Week,player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
1,Julio Jones,6158,WR,ATL,1,9.4,1,54.5,0.0,0,4,0,0.0,0,4,2,0,75.6,69.5,65.2,,64.5,0.0,0,1,10,0.0,0,45,0,6,88.9,40,15.6,7,52.5,11,1,84.4,38,31,15,2.5,5.2,0.78
1,Odell Beckham Jr.,8647,WR,CLV,1,10.4,3,63.6,,0,0,0,0.0,0,3,8,0,77.3,70.6,69.5,,69.3,0.0,0,1,24,0.0,0,50,1,7,88.0,44,20.0,10,44.1,11,0,80.0,40,71,17,2.4,10.1,1.61
1,Larry Fitzgerald,1724,WR,ARZ,1,13.3,0,72.7,60.0,3,5,0,0.0,0,3,1,0,76.5,70.1,68.0,36.3,67.6,0.0,0,0,45,1.6,1,62,0,8,90.3,56,93.5,58,135.8,11,1,6.5,4,113,17,2.1,14.1,2.02
1,DJ Moore,48267,WR,CAR,1,10.5,1,70.0,50.0,1,2,0,0.0,0,5,5,1,75.6,17.7,69.5,,68.5,0.0,0,0,15,0.0,0,42,0,7,97.6,41,9.5,4,92.1,10,0,90.5,38,76,13,1.9,10.9,1.85
1,Julian Edelman,5156,WR,NE,1,6.9,1,60.0,100.0,1,1,0,14.3,1,4,19,0,75.6,70.9,76.7,,73.5,0.0,0,0,24,0.0,0,40,0,6,92.5,37,72.5,29,86.7,10,0,27.5,11,83,36,6.0,13.8,2.24
1,Tyler Boyd,10689,WR,CIN,1,7.6,0,80.0,100.0,2,2,0,0.0,0,3,7,0,76.5,70.8,63.5,,62.6,0.0,0,0,14,0.0,0,49,0,8,93.9,46,42.9,21,91.7,10,0,57.1,28,60,7,0.9,7.5,1.3
1,Cooper Kupp,11824,WR,LA,1,4.4,0,70.0,,0,0,0,0.0,0,3,26,0,75.6,69.5,64.3,,64.5,0.0,0,0,10,0.0,0,40,0,7,92.5,37,70.0,28,79.6,10,0,30.0,12,46,25,3.6,6.6,1.24
1,KeeSean Johnson,39587,WR,ARZ,1,11.9,0,50.0,0.0,0,1,0,0.0,0,3,1,0,73.4,68.0,57.7,,61.3,0.0,0,1,15,0.0,0,52,2,5,94.2,49,3.8,2,23.3,10,0,96.2,50,46,4,0.8,9.2,0.94
1,Donte Moncrief,8725,WR,PIT,1,9.9,0,30.0,0.0,0,5,0,25.0,1,0,25,0,36.2,65.8,42.3,,46.9,0.0,0,0,3,0.0,0,48,1,3,91.7,44,50.0,24,39.6,10,0,50.0,24,7,4,1.3,2.3,0.16
1,George Kittle,11901,TE,SF,1,4.3,1,80.0,100.0,2,2,0,0.0,0,4,28,0,78.0,71.1,93.1,73.5,91.4,62.5,20,0,19,12.5,4,32,0,8,71.9,23,18.8,6,89.2,10,0,15.6,5,54,47,5.9,6.8,2.35
1,Christian Kirk,47546,WR,ARZ,1,11.7,0,40.0,0.0,0,2,0,0.0,0,4,1,0,73.4,74.7,64.0,,62.3,0.0,0,0,10,0.0,0,58,0,4,91.4,53,89.7,52,48.8,10,0,10.3,6,32,11,2.8,8.0,0.6
1,Tarik Cohen,11874,HB,CHI,1,4.1,1,80.0,100.0,3,3,0,11.1,1,2,6,0,56.7,76.8,62.2,,62.2,0.0,0,0,9,0.0,0,43,0,8,93.0,40,81.4,35,87.1,10,0,14.0,6,49,25,3.1,6.1,1.23
1,Keenan Allen,7857,WR,LAC,1,11.6,1,80.0,100.0,1,1,0,11.1,1,5,27,0,54.5,70.1,73.1,,72.2,0.0,0,1,28,0.0,0,39,0,8,92.3,36,56.4,22,111.7,10,1,43.6,17,123,28,3.5,15.4,3.42
1,DeSean Jackson,4363,WR,PHI,1,15.6,0,88.9,,0,0,0,11.1,1,6,24,0,54.5,70.1,88.0,,88.7,0.0,0,0,53,0.0,0,31,1,8,100.0,31,48.4,15,158.3,9,2,51.6,16,154,18,2.3,19.3,4.97
1,T.J. Hockenson,40912,TE,DET,1,18.2,0,66.7,,0,0,0,0.0,0,4,11,0,74.6,68.8,82.5,74.7,83.7,33.3,14,0,39,7.1,3,42,0,6,90.5,38,59.5,25,146.8,9,1,7.1,3,131,50,8.3,21.8,3.45
1,Austin Hooper,10715,TE,ATL,1,5.1,0,100.0,,0,0,0,0.0,0,3,2,0,77.3,70.6,67.3,59.3,66.9,42.6,20,0,16,8.5,4,47,0,9,78.7,37,55.3,26,102.3,9,0,2.1,1,77,31,3.4,8.6,2.08
1,Kenny Golladay,11851,WR,DET,1,16.7,0,44.4,50.0,2,4,0,20.0,1,3,11,0,45.8,68.0,63.4,,62.6,0.0,0,0,13,0.0,0,52,0,4,96.2,50,17.3,9,95.6,9,1,82.7,43,42,12,3.0,10.5,0.84
1,T.Y. Hilton,7092,WR,IND,1,7.6,1,88.9,0.0,0,1,0,0.0,0,3,14,0,76.5,70.1,84.7,,83.6,0.0,0,0,19,0.0,0,27,0,8,100.0,27,40.7,11,146.5,9,2,59.3,16,87,44,5.5,10.9,3.22
1,John Brown,8726,WR,BUF,1,15.3,1,77.8,100.0,2,2,0,0.0,0,7,4,0,75.6,69.5,78.3,,76.6,0.0,0,0,38,0.0,0,40,0,7,92.5,37,52.5,21,155.8,9,1,47.5,19,123,41,5.9,17.6,3.32
1,Amari Cooper,9437,WR,DAL,1,12.9,0,66.7,0.0,0,1,0,14.3,1,5,9,0,49.2,68.8,77.6,,73.6,0.0,0,0,45,0.0,0,34,1,6,91.2,31,20.6,7,143.8,9,1,79.4,27,106,15,2.5,17.7,3.42
1,Greg Olsen,3647,TE,CAR,1,7.2,0,44.4,0.0,0,1,0,20.0,1,2,5,0,42.1,67.0,57.3,,55.3,22.5,9,1,14,0.0,0,40,0,4,97.5,39,60.0,24,16.2,9,0,17.5,7,36,18,4.5,9.0,0.92
1,Darren Waller,9637,TE,OAK,1,6.8,0,87.5,0.0,0,1,0,0.0,0,3,23,0,75.6,69.5,78.7,74.9,77.3,37.0,10,0,25,7.4,2,27,0,7,92.6,25,11.1,3,103.1,8,0,51.9,14,70,32,4.6,10.0,2.8
1,JuJu Smith-Schuster,11817,WR,PIT,1,8.5,0,75.0,,0,0,0,0.0,0,4,25,0,75.6,69.5,70.8,,69.6,2.1,1,0,26,0.0,0,48,1,6,87.5,42,66.7,32,105.2,8,0,31.3,15,78,24,4.0,13.0,1.86
1,Cole Beasley,7330,WR,BUF,1,6.5,0,62.5,,0,0,0,28.6,2,2,4,0,29.2,68.0,52.3,,52.9,0.0,0,1,10,0.0,0,36,0,5,94.4,34,91.7,33,35.4,8,0,8.3,3,40,22,4.4,8.0,1.18
1,Travis Kelce,7844,TE,KC,1,10.9,0,37.5,0.0,0,1,0,25.0,1,2,16,0,45.8,68.0,67.1,73.0,65.9,38.9,14,0,42,8.3,3,36,0,3,72.2,26,30.6,11,79.2,8,0,30.6,11,88,39,13.0,29.3,3.38
1,Chris Thompson,7936,HB,WAS,1,2.6,0,87.5,,0,0,0,0.0,0,2,32,0,75.6,72.4,64.6,,64.9,5.4,2,0,18,0.0,0,37,0,7,89.2,33,10.8,4,102.1,8,0,8.1,3,68,50,7.1,9.7,2.06
1,Alvin Kamara,11822,HB,NO,1,0.9,2,87.5,,0,0,0,0.0,0,3,20,0,75.6,75.9,82.0,72.4,76.3,0.0,0,0,41,2.9,1,34,0,7,94.1,32,8.8,3,104.2,8,0,20.6,7,72,66,9.4,10.3,2.25
1,Mark Andrews,47436,TE,BLT,1,9.4,0,100.0,100.0,1,1,0,0.0,0,6,3,0,76.5,70.1,93.8,,92.8,55.0,11,0,39,0.0,0,20,0,8,90.0,18,40.0,8,158.3,8,1,5.0,1,108,33,4.1,13.5,6.0
1,Davante Adams,8688,WR,GB,1,7.6,0,50.0,0.0,0,2,0,0.0,0,3,12,0,72.1,67.0,61.6,,64.7,0.0,0,0,11,0.0,0,39,0,4,89.7,35,25.6,10,62.5,8,0,74.4,29,36,21,5.3,9.0,1.03
1,Courtland Sutton,48164,WR,DEN,1,11.5,3,87.5,100.0,1,1,0,0.0,0,5,10,0,75.6,69.5,86.3,,85.3,0.0,0,0,30,0.0,0,35,0,7,94.3,33,11.4,4,118.8,8,0,88.6,31,120,45,6.4,17.1,3.64
1,Terry McLaurin,48229,WR,WAS,1,19.7,1,71.4,50.0,1,2,0,0.0,0,4,32,0,74.6,68.8,86.4,,84.7,0.0,0,0,69,0.0,0,44,0,5,90.9,40,15.9,7,153.3,7,1,84.1,37,125,37,7.4,25.0,3.13
1,Chris Carson,12004,HB,SEA,1,-4.7,4,85.7,,0,0,0,14.3,1,1,29,1,49.2,25.5,60.9,76.1,40.9,0.0,0,0,10,15.0,3,20,0,6,85.0,17,10.0,2,126.5,7,1,5.0,1,34,69,11.5,5.7,2.0
1,Ted Ginn Jr.,3625,WR,NO,1,12.3,0,100.0,,0,0,0,0.0,0,5,20,0,75.6,69.5,82.3,,80.5,0.0,0,0,41,0.0,0,36,0,7,97.2,35,25.0,9,118.8,7,0,75.0,27,101,15,2.1,14.4,2.89
1,Michael Gallup,26075,WR,DAL,1,11.6,2,100.0,,0,0,0,0.0,0,5,9,0,75.6,69.5,88.0,,86.1,0.0,0,0,62,0.0,0,30,0,7,93.3,28,13.3,4,118.8,7,0,86.7,26,158,77,11.0,22.6,5.64
1,Zach Ertz,7816,TE,PHI,1,5.1,0,71.4,100.0,1,1,0,0.0,0,3,24,0,73.4,68.0,73.1,73.2,74.3,44.4,16,0,26,13.9,5,36,0,5,86.1,31,16.7,6,93.8,7,0,38.9,14,54,22,4.4,10.8,1.74
1,DeVante Parker,9447,WR,MIA,1,23.6,0,42.9,50.0,2,4,0,0.0,0,3,17,0,70.5,65.8,75.5,,77.5,0.0,0,0,49,0.0,0,32,0,3,96.9,31,12.5,4,82.4,7,0,87.5,28,75,3,1.0,25.0,2.42
1,Rex Burkhead,7971,HB,NE,1,2.1,0,71.4,0.0,0,1,0,0.0,0,2,19,0,73.4,74.3,66.4,,68.5,0.0,0,0,17,0.0,0,23,0,5,95.7,22,4.3,1,86.0,7,0,47.8,11,41,28,5.6,8.2,1.86
1,Tyrell Williams,10154,WR,OAK,1,18.0,0,85.7,100.0,1,1,0,0.0,0,5,23,0,74.6,68.8,87.6,,86.2,0.0,0,0,43,0.0,0,27,0,6,100.0,27,33.3,9,158.3,7,1,66.7,18,105,26,4.3,17.5,3.89
1,Vernon Davis,2951,TE,WAS,1,3.4,3,57.1,0.0,0,1,0,0.0,0,1,32,0,73.4,68.0,58.7,72.7,62.5,48.8,20,0,48,7.3,3,41,0,4,82.9,34,34.1,14,124.4,7,1,14.6,6,59,54,13.5,14.8,1.74
1,Emmanuel Sanders,5606,WR,DEN,1,13.9,0,71.4,0.0,0,1,0,0.0,0,3,10,0,73.4,68.0,69.8,,72.1,0.0,0,0,53,0.0,0,38,1,5,89.5,34,18.4,7,152.4,7,1,81.6,31,86,33,6.6,17.2,2.53
1,Damiere Byrd,9964,WR,ARZ,1,10.1,1,57.1,0.0,0,1,0,0.0,0,3,1,0,73.4,68.0,61.9,,63.1,0.0,0,0,19,0.0,0,57,1,4,93.0,53,1.8,1,74.7,7,0,98.2,56,42,9,2.3,10.5,0.79
1,Mike Davis,9559,HB,CHI,1,0.6,0,85.7,,0,0,0,0.0,0,1,6,0,74.6,72.6,59.8,36.7,67.5,0.0,0,0,7,18.2,6,33,0,6,78.8,26,0.0,0,79.2,7,0,3.0,1,17,27,4.5,2.8,0.65
1,Paul Richardson Jr.,8680,WR,WAS,1,11.7,0,57.1,0.0,0,1,0,20.0,1,2,32,0,41.6,67.0,57.7,,57.4,0.0,0,0,17,0.0,0,38,0,4,94.7,36,23.7,9,71.1,7,0,76.3,29,36,3,0.8,9.0,1.0
1,Robbie Chosen,11254,WR,NYJ,1,18.3,0,42.9,33.3,1,3,0,0.0,0,0,22,0,70.5,65.8,51.2,,51.0,0.0,0,0,9,0.0,0,50,0,3,94.0,47,20.0,10,51.5,7,0,80.0,40,23,-6,-2.0,7.7,0.49
1,Cody Latimer,8691,WR,NYG,1,21.3,0,42.9,50.0,2,4,0,0.0,0,2,21,0,70.5,65.8,66.5,,65.0,0.0,0,0,43,0.0,0,46,1,3,95.7,44,10.9,5,81.8,7,0,89.1,41,74,17,5.7,24.7,1.68
1,Jarvis Landry,8698,WR,CLV,1,12.0,3,57.1,0.0,0,2,0,0.0,0,2,8,0,72.1,69.0,68.2,,66.3,0.0,0,2,34,0.0,0,50,0,4,88.0,44,88.0,44,50.0,7,0,10.0,5,67,23,5.8,16.8,1.52
1,Sterling Shepard,10674,WR,NYG,1,3.1,1,85.7,0.0,0,1,0,0.0,0,3,21,0,74.6,68.8,67.7,,64.8,0.0,0,0,11,0.0,0,52,0,6,96.2,50,69.2,36,91.7,7,0,30.8,16,42,31,5.2,7.0,0.84
1,David Johnson,9519,HB,ARZ,1,6.1,1,85.7,100.0,1,1,0,0.0,0,2,1,0,74.6,77.8,61.8,73.2,59.3,0.0,0,0,27,15.1,8,53,0,6,77.4,41,22.6,12,139.0,7,1,7.5,4,55,12,2.0,9.2,1.34
1,James White,8765,HB,NE,1,2.6,0,71.4,0.0,0,1,0,0.0,0,3,19,0,73.4,71.6,70.9,,67.9,10.3,3,0,32,0.0,0,29,0,5,96.6,28,10.3,3,94.9,7,0,34.5,10,56,54,10.8,11.2,2.0
1,Chris Conley,9509,WR,JAX,1,13.1,1,85.7,100.0,1,1,0,0.0,0,5,15,0,74.6,68.8,79.0,,77.3,0.0,0,0,21,0.0,0,31,0,6,93.5,29,6.5,2,158.3,7,1,93.5,29,97,29,4.8,16.2,3.34
1,James Washington,47792,WR,PIT,1,27.8,0,33.3,,0,0,0,0.0,0,2,25,0,68.3,64.0,60.1,,59.8,0.0,0,1,45,0.0,0,33,0,2,90.9,30,3.0,1,25.7,6,0,97.0,32,51,10,5.0,25.5,1.7
1,Ryan Switzer,11888,WR,PIT,1,2.2,0,100.0,,0,0,0,0.0,0,2,25,0,74.6,73.3,57.0,,56.9,0.0,0,0,8,0.0,0,39,0,6,94.9,37,79.5,31,86.8,6,0,20.5,8,29,16,2.7,4.8,0.78
1,Damien Williams,9205,HB,KC,1,-3.0,6,100.0,,0,0,1,0.0,0,3,16,0,74.6,76.3,64.3,79.5,68.8,3.4,1,0,18,10.3,3,29,1,6,72.4,21,3.4,1,93.8,6,0,20.7,6,39,57,9.5,6.5,1.86
1,Delanie Walker,3120,TE,TEN,1,5.0,0,83.3,0.0,0,1,0,0.0,0,5,31,0,73.4,68.0,90.5,67.1,90.4,40.9,9,0,16,4.5,1,22,0,5,90.9,20,31.8,7,144.4,6,2,27.3,6,55,22,4.4,11.0,2.75
1,Jimmy Graham,5619,TE,GB,1,19.3,1,50.0,33.3,1,3,0,0.0,0,2,12,0,70.5,65.8,67.2,69.8,68.2,41.7,10,0,16,4.2,1,24,0,3,83.3,20,45.8,11,104.2,6,1,8.3,2,30,16,5.3,10.0,1.5
1,Saquon Barkley,45791,HB,NYG,1,-0.5,0,66.7,,0,0,0,0.0,0,0,21,1,73.4,23.5,67.5,82.1,34.9,0.0,0,0,9,19.5,8,41,0,4,78.0,32,0.0,0,70.8,6,0,2.4,1,19,18,4.5,4.8,0.59
1,Austin Ekeler,12164,HB,LAC,1,-2.0,5,100.0,,0,0,0,0.0,0,3,27,0,74.6,76.0,82.6,81.6,90.0,0.0,0,0,55,12.5,4,32,0,6,84.4,27,9.4,3,158.3,6,2,6.3,2,96,108,18.0,16.0,3.56
1,Calvin Ridley,48262,WR,ATL,1,13.5,2,66.7,0.0,0,1,0,0.0,0,4,2,0,72.1,67.0,68.2,,69.5,0.0,0,0,20,0.0,0,48,1,4,87.5,42,6.3,3,141.7,6,1,93.8,45,64,13,3.3,16.0,1.52
1,David Njoku,11784,TE,CLV,1,7.3,1,66.7,50.0,1,2,0,33.3,2,3,8,0,28.7,67.0,54.6,76.8,50.0,71.7,33,0,18,19.6,9,46,0,4,71.7,33,26.1,12,122.9,6,1,2.2,1,37,14,3.5,9.3,1.12
1,Alshon Jeffery,7048,WR,PHI,1,10.5,0,83.3,75.0,3,4,0,0.0,0,4,24,0,73.4,68.0,77.9,,77.7,0.0,0,0,16,0.0,0,35,0,5,100.0,35,5.7,2,140.3,6,1,94.3,33,49,11,2.2,9.8,1.4
1,Le'Veon Bell,7829,HB,NYJ,1,0.0,0,100.0,,0,0,0,0.0,0,4,22,0,75.6,77.9,80.0,81.0,83.2,0.0,0,0,11,10.0,5,50,0,6,84.0,42,8.0,4,128.5,6,1,10.0,5,32,32,5.3,5.3,0.76
1,Devin Singletary,40485,HB,BUF,1,-0.7,1,83.3,,0,0,0,16.7,1,0,4,0,29.2,71.6,57.8,81.2,37.8,0.0,0,0,12,7.5,3,40,0,5,87.5,35,10.0,4,86.1,6,0,17.5,7,28,32,6.4,5.6,0.8
1,D.K. Metcalf,47864,WR,SEA,1,17.7,0,66.7,100.0,3,3,2,0.0,0,3,29,0,72.1,67.0,72.5,,74.9,0.0,0,0,42,0.0,0,23,2,4,95.7,22,21.7,5,109.7,6,0,78.3,18,89,19,4.8,22.3,4.05
1,Mohamed Sanu,7084,WR,ATL,1,7.3,0,83.3,,0,0,0,0.0,0,2,2,0,74.6,68.8,56.9,,58.9,0.0,0,0,23,0.0,0,53,0,5,86.8,46,84.9,45,106.3,6,0,15.1,8,57,26,5.2,11.4,1.24
1,Leonard Fournette,11759,HB,JAX,1,-1.2,1,66.7,,0,0,0,33.3,2,2,15,1,27.0,25.6,48.7,82.6,25.7,0.0,0,1,12,15.6,5,32,0,4,78.1,25,0.0,0,37.5,6,0,3.1,1,28,31,7.8,7.0,1.12
1,Chris Godwin,11839,WR,TB,1,10.5,2,50.0,50.0,1,2,0,0.0,0,3,30,0,70.5,65.8,68.1,70.2,67.4,4.7,2,0,28,2.3,1,43,0,3,90.7,39,60.5,26,120.1,6,1,32.6,14,53,21,7.0,17.7,1.36
1,Mike Evans,8642,WR,TB,1,21.6,0,40.0,0.0,0,3,0,33.3,1,2,30,0,30.0,64.0,56.4,69.6,55.7,2.4,1,0,16,2.4,1,41,0,2,90.2,37,26.8,11,58.8,5,0,70.7,29,28,1,0.5,14.0,0.76
1,Trey Quinn,38276,WR,WAS,1,5.6,0,80.0,0.0,0,1,0,0.0,0,2,32,0,72.1,71.9,59.6,,59.1,0.0,0,0,14,0.0,0,48,1,4,91.7,44,77.1,37,133.8,5,1,22.9,11,33,16,4.0,8.3,0.75
1,Preston Williams,38855,WR,MIA,1,16.4,0,60.0,0.0,0,1,0,0.0,0,2,17,0,70.5,65.8,81.4,,79.0,0.0,0,0,11,0.0,0,15,0,3,93.3,14,6.7,1,111.7,5,1,93.3,14,24,0,0.0,8.0,1.71
1,Dede Westbrook,11865,WR,JAX,1,2.8,0,100.0,100.0,1,1,0,0.0,0,2,15,0,73.4,69.1,60.4,,61.2,0.0,0,0,15,0.0,0,37,0,5,91.9,34,86.5,32,131.3,5,1,13.5,5,30,16,3.2,6.0,0.88
1,Diontae Johnson,33441,WR,PIT,1,7.8,1,60.0,0.0,0,1,0,0.0,0,0,25,0,72.1,67.0,56.0,,59.5,0.0,0,0,9,0.0,0,24,1,3,87.5,21,29.2,7,72.9,5,0,70.8,17,25,23,7.7,8.3,1.19
1,O.J. Howard,11774,TE,TB,1,5.8,0,80.0,,0,0,0,20.0,1,2,30,1,41.6,15.0,31.9,22.4,35.7,61.3,19,1,15,19.4,6,31,0,4,74.2,23,35.5,11,53.8,5,0,3.2,1,32,11,2.8,8.0,1.39
1,Marquise Brown,61568,WR,BLT,1,19.0,4,80.0,,0,0,0,0.0,0,3,3,0,72.1,67.0,94.0,,93.0,0.0,0,0,83,0.0,0,10,0,4,80.0,8,40.0,4,158.3,5,2,60.0,6,147,91,22.8,36.8,18.38
1,Bennie Fowler,8914,WR,NYG,1,5.6,0,100.0,,0,0,0,0.0,0,2,21,0,73.4,68.0,63.8,,63.0,0.0,0,0,17,0.0,0,42,0,5,95.2,40,21.4,9,100.0,5,0,78.6,33,40,12,2.4,8.0,1.0
1,Taylor Gabriel,9002,WR,CHI,1,10.4,0,40.0,50.0,1,2,0,0.0,0,1,6,0,36.8,65.8,47.3,,47.5,0.0,0,0,15,0.0,0,54,1,2,92.6,50,35.2,19,55.4,5,0,64.8,35,24,11,5.5,12.0,0.48
1,Phillip Lindsay,12660,HB,DEN,1,0.8,1,80.0,,0,0,0,0.0,0,1,10,0,72.1,75.2,64.7,1.6,63.5,0.0,0,0,10,15.0,3,20,0,4,85.0,17,5.0,1,85.8,5,0,15.0,3,23,22,5.5,5.8,1.35
1,Randall Cobb,6216,WR,DAL,1,6.2,1,80.0,,0,0,0,0.0,0,4,9,0,49.2,71.4,72.5,,72.3,0.0,0,0,25,0.0,0,28,0,4,85.7,24,89.3,25,158.3,5,1,10.7,3,69,42,10.5,17.3,2.88
1,Nelson Agholor,9453,WR,PHI,1,13.6,0,40.0,,0,0,0,0.0,0,0,24,0,68.3,64.0,48.5,,51.6,0.0,0,0,7,0.0,0,31,0,2,100.0,31,74.2,23,47.9,5,0,25.8,8,11,11,5.5,5.5,0.35
1,Phillip Dorsett,9462,WR,NE,1,18.4,0,80.0,100.0,1,1,0,0.0,0,3,19,0,72.1,67.0,80.0,65.7,77.5,0.0,0,0,58,3.2,1,31,0,4,96.8,30,35.5,11,158.3,5,2,61.3,19,95,21,5.3,23.8,3.17
1,Devin Funchess,9474,WR,IND,1,11.2,0,60.0,100.0,2,2,0,0.0,0,2,14,0,70.5,65.8,68.9,,68.1,0.0,0,0,16,0.0,0,21,0,3,100.0,21,4.8,1,78.8,5,0,95.2,20,32,6,2.0,10.7,1.52
1,Duke Johnson Jr.,9510,HB,HST,1,1.4,0,80.0,,0,0,0,0.0,0,1,13,0,72.1,74.0,58.5,22.3,78.7,0.0,0,0,13,32.3,10,31,1,4,64.5,20,0.0,0,94.2,5,0,12.9,4,33,29,7.3,8.3,1.65
1,Justin Hardy,9540,WR,ATL,1,5.8,0,80.0,0.0,0,1,0,0.0,0,2,2,0,72.1,67.0,70.4,,69.9,0.0,0,0,23,0.0,0,16,0,4,87.5,14,25.0,4,100.8,5,0,75.0,12,41,18,4.5,10.3,2.93
1,Dare Ogunbowale,12329,HB,TB,1,3.0,1,80.0,,0,0,0,0.0,0,0,30,0,72.1,67.0,62.7,80.0,64.0,0.0,0,1,11,13.6,3,22,0,4,81.8,18,0.0,0,54.6,5,0,4.5,1,33,19,4.8,8.3,1.83
1,James O'Shaughnessy,9606,TE,JAX,1,4.0,0,80.0,0.0,0,1,0,0.0,0,1,15,0,72.1,67.0,53.6,72.2,53.7,45.8,11,0,9,8.3,2,24,0,4,87.5,21,45.8,11,93.3,5,0,8.3,2,32,17,4.3,8.0,1.52
1,Damion Willis,61737,WR,CIN,1,10.4,0,60.0,0.0,0,1,0,0.0,0,2,7,0,70.5,65.8,57.7,,57.5,0.0,0,0,17,0.0,0,52,0,3,94.2,49,40.4,21,77.1,5,0,59.6,31,30,3,1.0,10.0,0.61
1,Marquez Valdes-Scantling,47809,WR,GB,1,10.6,1,80.0,,0,0,0,0.0,0,2,12,0,72.1,68.3,65.0,,66.5,0.0,0,0,47,0.0,0,29,0,4,89.7,26,17.2,5,110.0,5,0,82.8,24,52,4,1.0,13.0,2.0
1,Tyler Eifert,7802,TE,CIN,1,4.4,0,100.0,100.0,2,2,0,0.0,0,2,7,0,73.4,68.0,66.0,75.0,64.8,47.1,16,0,7,17.6,6,34,0,5,79.4,27,11.8,4,89.2,5,0,41.2,14,27,5,1.0,5.4,1.0
1,Tyler Higbee,10744,TE,LA,1,1.3,0,100.0,,0,0,0,0.0,0,2,26,0,72.1,67.0,83.0,71.7,83.1,68.4,13,0,6,21.1,4,19,0,4,78.9,15,10.5,2,127.1,4,1,21.1,4,20,16,4.0,5.0,1.33
1,Vance McDonald,7836,TE,PIT,1,7.8,1,50.0,0.0,0,1,0,33.3,1,2,25,0,30.0,64.0,46.8,69.6,45.0,73.0,27,0,21,2.7,1,37,0,2,86.5,32,10.8,4,85.4,4,0,13.5,5,40,20,10.0,20.0,1.25
