Week,player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
1,Reggie Nelson,3637,S,OAK,1,0,0,100.0,0,0,23,0,0,62.8,48.4,74.6,60.0,29.3,49.3,0,0,0,0,8,25.0,1,0,0,139.6,1,0,0,28,3,35,63,0,0,0,0,0,25,63,1,27,7,0,3,0,1,0,1,8,2,8.0
1,Eric Weddle,3653,S,BLT,1,0,0,,0,0,3,0,0,64.8,69.6,77.4,65.3,63.8,75.2,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,8,0,30,47,1,0,0,1,0,32,46,1,16,6,0,1,0,0,1,0,0,0,
1,Brandon Mebane,3701,DI,LAC,1,0,0,,0,0,27,0,0,60.0,54.3,76.4,64.0,50.4,,1,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,23,23,13,10,0,0,0,0,11,11,0,0,0,0,0,1,0,0,0,
1,Corey Graham,3784,S,PHI,1,0,0,100.0,0,0,24,0,0,60.0,60.8,74.2,,61.1,76.2,0,0,0,0,6,0.0,0,0,0,79.2,2,0,0,9,0,36,40,1,0,0,1,0,18,39,0,4,12,1,2,0,2,0,0,-1,1,-0.5
1,Chris Long,4316,ED,PHI,1,1,0,,0,1,24,0,0,,79.6,0.0,79.5,70.6,74.9,2,2,0,0,,0.0,0,0,1,0.0,0,2,0,0,0,0,39,39,0,0,39,0,0,0,31,8,0,3,1,0,0,6,0,0,0,
1,Dominique Rodgers-Cromartie,4330,CB,OAK,1,0,0,0.0,0,0,23,0,0,63.9,66.8,74.7,,68.4,75.4,0,0,0,0,,0.0,0,1,1,39.6,0,0,0,0,20,11,20,0,0,0,0,0,0,20,0,9,0,1,2,0,1,0,0,0,0,
1,Aqib Talib,4334,CB,LA,1,0,0,50.0,1,0,26,0,0,63.4,66.1,77.4,,72.3,80.3,0,0,0,0,12,0.0,0,0,1,68.8,1,0,0,6,52,47,70,0,0,0,0,0,0,70,0,23,12,1,7,0,2,0,0,12,6,12.0
1,Calais Campbell,4364,ED,JAX,1,0,0,,0,0,15,0,0,,74.8,79.9,64.9,73.3,73.7,1,1,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,52,52,0,3,36,13,0,0,32,20,0,4,3,1,0,3,0,0,0,
1,William Hayes,4417,ED,MIA,1,0,0,,0,0,17,0,0,,57.6,77.9,60.9,53.1,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,32,32,2,6,17,7,0,0,24,8,0,0,0,0,0,0,0,0,0,
1,Brandon Carr,4454,CB,BLT,1,0,0,28.6,0,0,3,0,0,83.2,82.2,77.9,,66.1,76.7,0,0,0,1,14,0.0,0,1,1,1.8,2,0,0,0,46,31,47,0,0,0,0,0,0,47,0,16,1,0,3,0,7,0,0,24,2,12.0
1,Orlando Scandrick,4457,CB,KC,1,0,0,42.9,0,0,16,0,0,55.1,56.2,78.0,,62.4,27.0,0,0,0,0,20,50.0,1,1,0,95.8,3,0,0,1,66,54,68,0,0,0,0,0,0,68,0,14,1,1,1,0,7,0,2,31,4,10.3
1,Wesley Woodyard,4583,LB,TEN,1,1,0,100.0,0,0,31,0,0,71.2,70.5,77.7,52.9,65.1,64.3,0,0,0,0,4,8.3,1,0,0,83.3,2,0,0,50,0,28,60,7,0,0,7,0,0,53,5,27,3,6,10,1,2,0,0,8,7,4.0
1,Cameron Wake,4907,ED,MIA,1,2,0,,0,0,17,0,0,,69.9,79.8,65.8,65.2,74.0,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,38,38,0,0,35,3,0,0,22,16,0,0,2,0,0,1,0,0,0,
1,Brian Orakpo,4936,ED,TEN,1,1,0,0.0,0,0,31,0,0,44.1,53.9,78.2,58.6,59.3,72.4,0,1,0,0,,0.0,0,0,0,39.6,0,0,0,3,0,4,48,45,0,0,45,0,0,3,22,22,0,1,1,1,1,1,0,0,0,
1,Malcolm Jenkins,4937,S,PHI,1,0,0,100.0,0,0,24,0,0,65.9,67.6,76.4,58.9,66.1,77.8,0,0,0,0,10,0.0,0,0,0,102.1,2,0,0,28,5,51,70,6,0,0,6,0,9,64,1,18,22,0,3,0,2,0,0,17,4,8.5
1,Clay Matthews,4949,ED,GB,1,0,0,,0,0,12,0,0,76.1,29.8,0.0,47.1,26.6,25.3,0,0,0,0,,50.0,1,0,1,0.0,0,0,0,3,1,9,60,55,0,0,55,0,0,5,33,18,1,1,1,0,0,0,0,0,0,
1,Ziggy Hood,4955,DI,WAS,1,0,0,,0,0,32,0,0,60.0,49.1,74.7,57.1,67.2,67.4,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,20,20,2,6,0,12,0,0,15,5,0,1,1,0,0,1,0,0,0,
1,Patrick Chung,4957,S,NE,1,1,0,25.0,0,0,19,0,0,68.3,68.3,75.4,,62.4,77.7,0,1,0,0,27,0.0,0,0,0,55.2,1,0,0,28,10,44,73,5,0,0,5,0,9,68,0,29,21,0,3,0,4,1,0,27,6,27.0
1,Connor Barwin,4969,ED,NYG,1,1,1,0.0,0,0,21,0,0,60.0,61.9,80.3,56.9,63.8,69.2,1,0,0,0,,0.0,0,0,0,39.6,0,0,0,0,0,1,41,40,0,0,37,3,0,1,25,15,1,0,0,0,1,1,0,0,0,
1,Michael Johnson,4993,ED,CIN,1,1,0,,0,0,7,0,0,60.0,43.7,79.8,47.8,48.0,70.2,1,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,46,46,0,14,29,3,0,0,34,12,0,0,1,0,0,2,0,0,0,
1,Glover Quin,5035,S,DET,1,0,0,100.0,0,0,11,0,0,57.3,44.3,75.4,,36.2,79.3,0,0,0,0,15,0.0,0,0,0,118.8,1,0,0,7,1,19,40,1,0,0,1,0,28,39,0,21,3,0,2,0,1,0,0,15,3,15.0
1,Jason McCourty,5127,CB,NE,1,0,0,0.0,0,0,19,0,0,76.7,77.0,69.8,,,,0,0,0,0,,,0,1,0,39.6,0,0,0,0,6,6,6,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,
1,Captain Munnerlyn,5140,CB,CAR,1,0,0,60.0,0,0,5,1,0,46.1,50.2,77.1,68.4,61.4,75.6,0,0,0,0,13,0.0,0,0,1,81.3,3,0,0,1,0,32,47,4,0,0,4,0,0,43,3,12,42,0,2,0,5,0,0,35,8,11.7
1,Ricky Jean Francois,5168,DI,DET,1,0,0,,0,0,11,0,0,,56.0,77.6,53.6,57.6,41.5,0,0,0,0,,16.7,1,0,0,0.0,0,0,0,0,0,0,47,47,7,22,0,18,0,0,16,31,0,4,5,0,0,0,0,0,0,
1,Steve McLendon,5232,DI,NYJ,1,2,0,,0,0,22,0,0,,83.3,75.6,60.1,83.7,69.7,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,21,21,8,13,0,0,0,0,13,8,0,0,1,0,0,1,0,0,0,
1,Michael Bennett,5273,ED,PHI,1,0,0,,0,0,24,0,0,60.0,63.9,79.9,55.9,71.4,27.8,1,3,0,0,,66.7,2,0,0,0.0,0,0,0,0,0,1,45,45,0,0,34,11,0,0,36,8,0,1,1,0,0,4,0,0,0,
1,Ramon Humber,5310,LB,BUF,1,0,0,,0,0,4,0,0,,60.4,69.1,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,0,0,4,2,0,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,
1,Ndamukong Suh,5527,DI,LA,1,2,0,,0,0,26,0,0,63.2,62.7,78.6,55.9,59.2,70.4,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,54,54,14,24,3,13,0,0,38,16,0,2,2,0,0,1,0,0,0,
1,Gerald McCoy,5528,DI,TB,1,0,0,,0,0,30,0,0,,69.9,7.8,66.0,74.9,71.7,2,2,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,59,59,7,34,1,17,0,0,44,15,0,3,3,1,0,4,0,0,0,
1,Joe Haden,5532,CB,PIT,1,0,0,33.3,0,0,25,0,0,73.9,60.7,75.9,,29.1,27.3,0,0,0,0,33,40.0,2,1,0,75.7,1,0,0,10,48,34,58,0,0,0,0,0,0,58,0,24,0,0,3,0,3,0,0,33,4,33.0
1,Tyson Alualu,5535,DI,PIT,1,0,0,,0,0,25,0,0,60.0,52.6,75.8,48.9,50.3,68.8,0,0,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,0,29,29,2,14,1,12,0,0,15,14,0,1,1,0,0,0,0,0,0,
1,Brandon Graham,5538,ED,PHI,1,0,0,,0,0,24,0,0,70.2,77.3,79.5,74.5,54.3,71.7,0,5,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,2,46,46,2,2,31,11,0,0,34,10,0,2,2,2,0,5,0,0,0,
1,Earl Thomas III,5539,S,SEA,1,2,0,0.0,0,0,29,0,0,91.6,93.3,77.8,58.4,69.7,84.6,0,1,0,1,,0.0,0,1,0,0.0,0,0,0,5,0,34,64,0,0,0,0,0,56,64,1,29,3,1,4,0,1,1,0,0,0,
1,Jason Pierre-Paul,5540,ED,TB,1,0,0,,1,0,30,0,0,60.0,53.0,3.8,59.9,56.0,27.0,0,2,0,0,,100.0,1,0,1,0.0,0,0,0,0,0,1,48,48,1,8,34,5,0,0,35,12,0,0,0,0,0,2,0,0,0,
1,Derrick Morgan,5541,ED,TEN,1,0,0,,0,0,31,0,0,60.0,44.9,76.5,50.8,53.6,73.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,4,0,0,14,10,0,2,7,1,0,4,11,3,0,0,1,0,0,0,0,0,0,
1,Kareem Jackson,5545,CB,HST,1,0,0,66.7,0,2,13,0,0,60.9,73.6,76.8,58.8,89.1,85.4,0,0,0,0,25,0.0,0,0,0,107.6,2,0,0,15,5,42,75,0,0,0,0,0,46,75,1,32,9,3,8,0,3,0,0,36,7,18.0
1,Devin McCourty,5552,S,NE,1,4,0,66.7,0,0,19,0,0,67.6,68.1,75.1,,59.3,82.4,0,0,0,0,9,0.0,0,0,0,81.3,2,0,0,17,7,44,72,0,0,0,0,0,34,72,0,28,14,1,1,0,3,0,0,17,10,8.5
1,Jerry Hughes,5556,ED,BUF,1,1,0,0.0,0,0,4,0,0,60.0,51.3,81.7,64.6,54.4,72.9,1,2,0,0,,25.0,1,0,0,39.6,0,0,0,0,0,1,53,53,0,0,52,1,0,0,28,24,0,1,2,0,1,3,0,0,0,
1,Patrick Robinson,5557,CB,NO,1,0,0,66.7,1,0,20,0,0,71.6,71.8,76.9,59.1,68.4,75.6,0,0,0,0,7,0.0,0,0,1,71.5,2,0,0,0,4,32,46,0,0,0,0,0,0,46,1,13,42,1,2,0,3,0,0,10,1,5.0
1,Rob Gronkowski,5567,TE,NE,1,0,0,,0,0,19,0,0,60.0,60.0,62.9,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,Linval Joseph,5571,DI,MIN,1,0,0,,0,1,18,0,0,,89.9,79.4,62.1,90.8,70.9,1,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,50,50,31,17,0,2,0,0,30,20,0,4,5,1,0,2,0,0,0,
1,Carlos Dunlap,5579,ED,CIN,1,0,1,,0,0,7,0,0,,60.5,0.0,67.6,65.2,72.9,0,3,0,0,,0.0,0,0,2,0.0,0,1,0,1,0,0,65,64,0,2,59,3,0,1,48,17,0,1,1,0,0,4,0,0,0,
1,Sean Lee,5580,LB,DAL,1,1,0,33.3,0,0,9,0,0,54.2,43.9,83.2,67.0,38.8,23.1,1,0,0,0,14,66.7,4,1,0,49.3,1,0,0,53,0,29,60,0,0,0,0,0,0,60,3,28,6,1,1,0,3,1,0,14,22,14.0
1,Morgan Burnett,5596,S,PIT,1,1,0,0.0,0,0,25,0,0,72.7,77.0,74.4,63.5,59.7,74.5,0,1,0,0,,0.0,0,0,0,39.6,0,0,0,35,0,30,40,2,0,0,2,0,1,38,1,9,2,1,1,0,3,1,0,0,0,
1,Earl Mitchell,5605,DI,SF,1,0,0,,0,0,28,0,0,,68.8,76.9,61.5,66.9,69.8,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,32,32,18,12,0,2,0,0,16,16,0,2,2,0,0,2,0,0,0,
1,Corey Peters,5607,DI,ARZ,1,0,0,,0,0,1,0,0,,64.8,79.3,49.6,72.7,71.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,56,56,30,25,0,1,0,0,33,23,0,2,5,1,0,0,0,0,0,
1,Everson Griffen,5624,ED,MIN,1,0,1,,0,0,18,0,0,60.2,71.9,8.2,70.2,72.1,73.0,2,2,0,0,,0.0,0,0,1,0.0,0,1,0,0,0,2,52,52,0,1,48,3,0,0,29,21,0,3,3,0,0,5,0,0,0,
1,Geno Atkins,5643,DI,CIN,1,2,0,,0,0,7,0,0,,70.5,77.9,63.1,69.9,36.9,2,0,0,0,,25.0,1,0,0,0.0,0,1,0,1,0,0,56,55,3,41,0,11,0,1,43,13,0,2,1,0,0,3,0,0,0,
1,Al Woods,5646,DI,IND,1,1,0,,0,0,14,0,0,60.0,61.4,78.0,62.8,70.7,24.6,0,1,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,0,28,28,21,7,0,0,0,0,16,12,0,1,1,1,0,1,0,0,0,
1,Sherrick McManis,5667,CB,CHI,1,0,0,,0,0,6,0,0,61.0,61.7,68.8,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,2,2,3,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,
1,Reshad Jones,5686,S,MIA,1,1,0,66.7,0,0,17,0,0,63.2,57.0,75.8,,44.9,28.9,0,0,0,2,15,37.5,3,0,0,56.9,2,0,0,17,0,35,63,3,0,0,3,0,35,60,0,28,8,2,4,1,3,0,0,28,0,14.0
1,Kurt Coleman,5767,S,NO,1,1,0,100.0,0,0,20,0,0,57.1,63.1,74.0,57.3,69.9,33.9,0,0,0,0,20,25.0,1,0,0,118.8,1,0,0,15,0,17,37,8,0,0,8,0,10,29,2,18,4,1,2,0,1,0,0,20,23,20.0
1,Rafael Bush,5779,CB,BUF,1,2,0,100.0,0,0,4,0,0,59.7,58.1,72.7,,54.9,68.9,0,0,0,0,20,12.5,1,0,0,157.6,3,0,0,8,0,18,31,0,0,0,0,0,0,31,0,13,23,2,5,0,3,0,1,37,22,12.3
1,Kyle Love,5806,DI,CAR,1,0,0,,0,0,5,0,0,,58.4,75.3,55.1,61.5,68.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,31,31,3,23,0,5,0,0,20,11,0,2,2,0,0,0,0,0,0,
1,Darian Stewart,5820,S,DEN,1,0,0,100.0,0,0,10,0,0,44.8,44.7,73.6,73.0,57.6,42.7,0,0,0,0,15,33.3,1,0,1,158.3,1,1,0,17,2,40,57,1,0,0,1,0,31,56,2,15,6,2,2,0,1,1,1,15,5,15.0
1,Tramaine Brock Sr.,5903,CB,DEN,1,1,0,50.0,0,0,10,0,0,29.5,28.3,66.8,,,72.8,0,0,0,0,15,0.0,0,0,0,75.0,1,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,15,0,15.0
1,Barry Church,5924,S,JAX,1,0,0,0.0,0,0,15,0,0,49.2,58.2,75.5,60.0,80.9,63.0,0,0,0,0,,14.3,1,1,1,39.6,0,0,0,27,0,45,69,8,0,0,8,0,31,61,1,23,3,3,6,2,2,0,0,0,0,
1,Anthony Levine,6013,S,BLT,1,0,0,,0,0,3,0,0,61.9,55.8,73.6,56.3,55.2,25.6,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,5,0,5,10,3,0,0,3,0,0,7,2,3,1,0,0,0,0,0,0,0,0,
1,Andrew Sendejo,6118,S,MIN,1,0,0,0.0,0,0,18,0,0,69.1,74.1,76.8,,68.9,31.4,0,0,0,0,,33.3,1,1,0,39.6,0,0,0,13,0,42,67,3,0,0,3,0,47,64,0,25,4,0,2,0,1,0,0,0,0,
1,Von Miller,6154,ED,DEN,1,1,0,,0,2,10,1,0,60.0,89.9,78.4,61.9,94.6,75.6,1,1,0,0,,0.0,0,0,0,0.0,0,3,0,0,0,0,50,50,0,0,50,0,0,0,37,13,0,3,2,0,0,5,0,0,0,
1,Marcell Dareus,6155,DI,JAX,1,0,0,,0,0,15,0,0,,63.4,78.6,55.8,65.7,70.2,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,46,46,16,30,0,0,0,0,28,18,0,1,3,0,0,1,0,0,0,
1,Patrick Peterson,6157,CB,ARZ,1,0,0,0.0,0,0,1,0,0,72.2,68.2,77.6,63.6,50.2,26.7,0,0,0,0,,100.0,1,0,0,39.6,0,1,0,9,69,40,78,0,0,0,0,0,0,78,0,38,0,1,0,0,1,1,0,0,0,
1,Julio Jones,6158,WR,ATL,1,0,0,,0,0,2,0,0,,60.0,62.9,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,
1,J.J. Watt,6163,ED,HST,1,0,0,,0,0,13,0,0,,82.1,80.1,82.5,63.9,71.2,2,1,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,70,70,0,5,31,34,0,0,40,30,0,2,2,0,0,4,0,0,0,
1,Robert Quinn,6166,ED,MIA,1,1,0,,0,0,17,0,0,61.7,73.7,0.0,61.9,76.6,73.3,0,1,0,0,,0.0,0,0,1,0.0,0,0,0,1,0,0,41,40,0,0,40,0,0,1,23,18,0,2,3,1,0,1,0,0,0,
1,Ryan Kerrigan,6168,ED,WAS,1,0,0,,0,0,32,0,0,60.0,65.9,78.8,64.3,60.2,,1,4,0,0,,,0,0,0,0.0,0,0,0,0,0,1,36,36,0,0,36,0,0,0,25,10,0,0,0,0,0,5,0,0,0,
1,Prince Amukamara,6171,CB,CHI,1,0,0,75.0,0,0,6,0,0,53.1,55.6,78.5,,67.0,24.8,0,0,0,0,51,16.7,1,0,0,156.3,3,0,0,2,57,42,59,0,0,0,0,0,0,59,0,17,0,1,5,0,4,0,1,69,44,23.0
1,Adrian Clayborn,6172,ED,NE,1,0,0,,0,0,19,0,0,,68.3,77.7,66.2,60.0,,1,3,0,0,,,0,0,0,0.0,0,0,0,0,0,0,22,22,0,1,18,3,0,0,20,2,0,0,0,0,0,4,0,0,0,
1,Cameron Jordan,6176,ED,NO,1,0,1,100.0,0,0,20,0,0,47.8,63.7,80.7,58.9,71.3,52.3,0,1,0,0,15,14.3,1,0,0,118.8,1,0,0,0,0,3,60,60,0,3,48,9,0,0,32,25,0,3,6,0,1,1,0,15,6,15.0
1,Muhammad Wilkerson,6182,DI,GB,1,1,0,,0,0,12,0,0,,61.7,0.0,59.9,70.2,69.9,0,1,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,43,43,5,28,5,5,0,0,26,17,0,1,2,0,0,1,0,0,0,
1,Cameron Heyward,6183,DI,PIT,1,0,0,,0,0,25,0,0,60.0,57.6,78.3,57.5,62.1,43.1,0,2,0,0,,20.0,1,0,0,0.0,0,1,0,1,0,0,76,75,4,47,0,24,0,1,51,25,0,4,4,0,0,3,0,0,0,
1,Jabaal Sheard,6189,ED,IND,1,0,1,,0,0,14,0,0,60.1,79.4,80.1,76.9,66.5,69.2,0,3,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,2,40,40,0,0,36,4,0,0,24,14,0,1,1,0,0,3,0,0,0,
1,Jarvis Jenkins,6193,DI,KC,1,0,0,,0,0,16,0,0,,56.0,74.4,52.0,62.2,23.0,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,0,18,18,1,14,0,3,0,0,12,6,0,0,0,0,0,0,0,0,0,
1,Brooks Reed,6194,ED,ATL,1,0,0,,0,0,2,0,0,,40.3,0.0,50.0,57.1,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,0,28,28,0,0,25,3,0,0,17,11,0,0,0,0,0,0,0,0,0,
1,Marcus Gilchrist,6202,S,OAK,1,1,0,40.0,0,0,23,0,0,49.1,49.6,76.4,,61.4,84.6,0,0,0,0,13,0.0,0,1,0,55.4,2,0,0,16,0,33,56,0,0,0,0,0,32,56,0,23,8,0,4,0,5,0,0,24,5,12.0
1,Terrell McClain,6217,DI,ATL,1,0,0,,0,0,2,0,0,,42.0,77.3,52.3,44.2,67.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,39,39,11,25,0,3,0,0,19,20,0,1,1,0,0,0,0,0,0,
1,Justin Houston,6222,ED,KC,1,0,0,100.0,0,0,16,0,0,37.9,56.5,80.0,66.4,63.2,28.5,0,2,0,0,15,50.0,1,0,0,106.3,2,0,0,2,0,14,63,60,0,0,59,1,0,3,33,16,1,1,1,0,2,2,0,19,5,9.5
1,Jurrell Casey,6229,DI,TEN,1,2,0,,0,0,31,0,0,60.0,75.9,0.4,70.2,77.3,71.8,1,1,0,0,,0.0,0,0,1,0.0,0,0,0,1,0,0,52,51,18,29,2,2,0,1,29,23,0,1,1,1,0,2,0,0,0,
1,Mason Foster,6236,LB,WAS,1,0,0,83.3,0,0,32,0,0,65.7,65.1,73.0,55.3,62.2,78.0,0,1,0,0,8,0.0,0,0,0,88.9,5,0,0,27,0,23,37,1,0,0,1,0,1,36,2,12,8,1,5,0,6,1,0,32,26,6.4
1,Allen Bailey,6238,DI,KC,1,0,0,,0,0,16,0,0,,47.0,79.3,53.2,44.7,23.0,0,1,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,0,57,57,3,33,14,7,0,0,45,12,0,0,0,0,0,1,0,0,0,
1,Chris Conte,6245,S,TB,1,0,0,100.0,0,0,30,0,0,58.5,60.2,75.6,60.0,64.9,81.0,0,0,0,0,21,0.0,0,0,0,118.8,2,0,0,27,1,48,64,2,0,0,2,0,29,62,1,15,5,0,5,0,2,0,0,32,2,16.0
1,Da'Norris Searcy,6252,S,CAR,1,1,0,66.7,0,0,5,0,0,56.3,63.4,76.5,,74.2,81.0,0,0,0,0,16,0.0,0,0,0,91.0,2,0,0,6,0,27,41,2,0,0,2,0,32,39,0,14,1,0,2,0,3,0,0,24,14,12.0
